date_today,store_id,pr_sku_id,pr_group_id,pr_cat_id,pr_subcat_id,pr_uom_id,st_city_id,st_division_code,st_type_format_id,st_type_loc_id,st_type_size_id,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21
2023-07-18,c81e728d9d4c2f636f067f89cc14862c,889d968e5ef1f225fa540075e21f5426,aab3238922bcc25a6f606eb525ffdc56,28fc2782ea7ef51c1104ccf7b9bea13d,b9d194b4fcd411b02eea6fe9f66bf427,1,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,1,1,8,3.0,10.0,5.0,11.0,7.0,5.0,7.0,8.0,6.0,6.0,9.0,4.0,7.0,4.0,5.0,6.0,2.0,3.0,7.0,8.0,2.0,8.0
2023-07-18,c81e728d9d4c2f636f067f89cc14862c,d9dfcd7b11bc8bc8a185256ea80d75a0,aab3238922bcc25a6f606eb525ffdc56,9701a1c165dd9420816bfec5edd6c2b1,3d15a2a1c540356f9716dc265dd92382,1,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,1,1,8,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
2023-07-18,1ecfb463472ec9115b10c292ef8bc986,4a1167f2c6700c1ab5e2435a2ff300e7,32bb90e8976aab5298d5da10fe66f21d,118921efba23fc329e6560b27861f0c2,ee25a91e5cc756e118a57f32c4a9a473,1,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,2,1,28,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0
2023-07-18,c81e728d9d4c2f636f067f89cc14862c,657143495af47587150470a911c87888,c74d97b01eae257e44aa9d5bade97baf,1bc0249a6412ef49b07fe6f62e6dc8de,6639ae8d530e71980239f7bff60e247c,17,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,1,1,8,2.0,8.0,5.0,3.0,11.0,7.0,11.0,7.0,2.0,9.0,8.0,12.0,19.0,3.0,14.0,11.0,11.0,6.0,3.0,7.0,12.0,12.0
2023-07-18,f7e6c85504ce6e82442c770f7c8606f0,f5f16c6761d6240c49e271251d9793bb,c74d97b01eae257e44aa9d5bade97baf,a368b0de8b91cfb3f91892fbf1ebd4b2,8feef08314d477a5b68ba18a6d35819d,1,3202111cf90e7c816a472aaceb72b0df,32586311f16876abf92901085bd87b99,1,1,12,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-07-18,6364d3f0f495b6ab9dcf8d3b5c6e0b01,21b4bc4c1913efa897d0743c1d890903,c51ce410c124a10e0db5e4b97fc2af39,535ab76633d94208236a2e829ea6d888,5fe86eaa61bb6af68ee6c47fccf3e6a5,1,b8b4b727d6f5d1b61fff7be687f7970f,da742b3cfca5388aaf9af28a726a3c30,1,1,12,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-18,c81e728d9d4c2f636f067f89cc14862c,7f33b30d0e1fe6fcc2a84ed8e1bac73a,c74d97b01eae257e44aa9d5bade97baf,a368b0de8b91cfb3f91892fbf1ebd4b2,e2133a6d8af3a5c6f2dd40cbbaa3640f,1,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,1,1,8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2023-07-18,c81e728d9d4c2f636f067f89cc14862c,3e5ed1845a499f1b16f1bc68d13e97fe,6512bd43d9caa6e02c990b0a82652dca,b59c67bf196a4758191e42f76670ceba,11fb95ff05cc28bb107e4a920c60b6cf,1,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,1,1,8,5.0,3.0,4.0,2.0,4.0,2.0,2.0,5.0,0.0,13.0,1.0,1.0,4.0,8.0,6.0,3.0,2.0,1.0,1.0,9.0,8.0,9.0
2023-07-18,42a0e188f5033bc65bf8d78622277c4e,bdc9c81991f261b2d80ae9c28c576232,32bb90e8976aab5298d5da10fe66f21d,f9ab16852d455ce9203da64f4fc7f92d,f24d451b1a893d2b679152e43db2b29d,1,b8b4b727d6f5d1b61fff7be687f7970f,da742b3cfca5388aaf9af28a726a3c30,1,1,12,4.0,1.0,2.0,1.0,2.0,2.0,6.0,25.0,9.0,10.0,1.0,12.0,6.0,54.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-07-18,6364d3f0f495b6ab9dcf8d3b5c6e0b01,dd76afb24d5179ac94c0143998a2dc5f,32bb90e8976aab5298d5da10fe66f21d,f862d13454fd267baa5fedfffb200567,9c10d4bcc0af8475b1d056fc8a1bc149,1,b8b4b727d6f5d1b61fff7be687f7970f,da742b3cfca5388aaf9af28a726a3c30,1,1,12,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
2023-07-18,c81e728d9d4c2f636f067f89cc14862c,6162285c9ac163d36b53d5831e43bca8,c74d97b01eae257e44aa9d5bade97baf,f3173935ed8ac4bf073c1bcd63171f8a,ab9b390ac75546dd9f9e62d8d904ea69,17,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,1,1,8,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
2023-07-18,6364d3f0f495b6ab9dcf8d3b5c6e0b01,ca0ab467d14a5063de47e379d2d24301,c74d97b01eae257e44aa9d5bade97baf,f3173935ed8ac4bf073c1bcd63171f8a,271bfd185d8c11ed902a1c87e43f2eb7,1,b8b4b727d6f5d1b61fff7be687f7970f,da742b3cfca5388aaf9af28a726a3c30,1,1,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-18,c81e728d9d4c2f636f067f89cc14862c,e413ef24bbc63d4f9a2a24d1b461bc98,c74d97b01eae257e44aa9d5bade97baf,f18a6d1cde4b205199de8729a6637b42,6362dcf296516cdbaf2823c8b122f1e3,1,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,1,1,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0
2023-07-18,f7e6c85504ce6e82442c770f7c8606f0,2ad9a7b3e916ab80b3f8ef6f49d34bc9,aab3238922bcc25a6f606eb525ffdc56,28fc2782ea7ef51c1104ccf7b9bea13d,b9d194b4fcd411b02eea6fe9f66bf427,1,3202111cf90e7c816a472aaceb72b0df,32586311f16876abf92901085bd87b99,1,1,12,1.0,3.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,3.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,Nan,Nan
2023-07-18,16a5cdae362b8d27a1d8f8c7b78b4330,3a8c9000ae826436d7d73d28259bca7d,c74d97b01eae257e44aa9d5bade97baf,c559da2ba967eb820766939a658022c8,89b0107c6d0aca5f15fa7a715f9e06e5,17,c1f75cc0f7fe269dd0fd9bd5e24f9586,296bd0cc6e735f9d7488ebc8fbc19130,1,2,8,11.0,9.0,27.0,32.0,9.0,19.0,15.0,4.0,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
2023-07-18,c81e728d9d4c2f636f067f89cc14862c,f5bff02c9cd125d255a41bba3ff614aa,aab3238922bcc25a6f606eb525ffdc56,186a157b2992e7daed3677ce8e9fe40f,aa36dc1d45661519a5bf923429776a83,1,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,1,1,8,3.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,7.0,3.0
2023-07-18,42a0e188f5033bc65bf8d78622277c4e,37fd5e8abf241f19262fbcf4b32e27ae,aab3238922bcc25a6f606eb525ffdc56,9701a1c165dd9420816bfec5edd6c2b1,6d795bb9e527e367063c0044c4fc16a6,1,b8b4b727d6f5d1b61fff7be687f7970f,da742b3cfca5388aaf9af28a726a3c30,1,1,12,2.0,3.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2023-07-18,16a5cdae362b8d27a1d8f8c7b78b4330,15afa885a258e461d2b1d27f809f96e0,aab3238922bcc25a6f606eb525ffdc56,9701a1c165dd9420816bfec5edd6c2b1,3055a089cffae7c29c8942e5eb534a2a,1,c1f75cc0f7fe269dd0fd9bd5e24f9586,296bd0cc6e735f9d7488ebc8fbc19130,1,2,8,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,1.0,0.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0
2023-07-18,16a5cdae362b8d27a1d8f8c7b78b4330,1be007f9969e526937d035055f02690d,aab3238922bcc25a6f606eb525ffdc56,28fc2782ea7ef51c1104ccf7b9bea13d,b3e70d072fc648f6934c288e44f5c35e,1,c1f75cc0f7fe269dd0fd9bd5e24f9586,296bd0cc6e735f9d7488ebc8fbc19130,1,2,8,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0
2023-07-18,fa7cdfad1a5aaf8370ebeda47a1ff1c3,a581d2f386cfba4af577094ec9c736c8,aab3238922bcc25a6f606eb525ffdc56,6d9c547cf146054a5a720606a7694467,8b51a5273e5c6883ba614922c5c9e867,1,885fe656777008c335ac96072a45be15,296bd0cc6e735f9d7488ebc8fbc19130,1,1,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0
2023-07-18,42a0e188f5033bc65bf8d78622277c4e,fe998b49c41c4208c968bce204fa1cbb,6512bd43d9caa6e02c990b0a82652dca,b59c67bf196a4758191e42f76670ceba,a09fe216278f103e70a7a179e173831c,1,b8b4b727d6f5d1b61fff7be687f7970f,da742b3cfca5388aaf9af28a726a3c30,1,1,12,0.0,2.0,3.0,1.0,5.0,4.0,2.0,3.0,7.0,8.0,3.0,8.0,2.0,4.0,5.0,2.0,5.0,5.0,1.0,1.0,1.0,5.0
2023-07-18,c81e728d9d4c2f636f067f89cc14862c,a5dd747c3e76dcf7c846d5cda73ded24,aab3238922bcc25a6f606eb525ffdc56,3de2334a314a7a72721f1f74a6cb4cee,ca69737f0a53c3c86c7154c7979c5050,17,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,1,1,8,1.0,2.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,4.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,4.0
2023-07-18,42a0e188f5033bc65bf8d78622277c4e,8272af043acf2ff857d2e94d8260f525,aab3238922bcc25a6f606eb525ffdc56,3de2334a314a7a72721f1f74a6cb4cee,ca69737f0a53c3c86c7154c7979c5050,17,b8b4b727d6f5d1b61fff7be687f7970f,da742b3cfca5388aaf9af28a726a3c30,1,1,12,1.0,1.0,3.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0
2023-07-18,16a5cdae362b8d27a1d8f8c7b78b4330,cdc64c929d7b18e1ae23af4626c5d1c7,c74d97b01eae257e44aa9d5bade97baf,c559da2ba967eb820766939a658022c8,89b0107c6d0aca5f15fa7a715f9e06e5,1,c1f75cc0f7fe269dd0fd9bd5e24f9586,296bd0cc6e735f9d7488ebc8fbc19130,1,2,8,8.0,9.0,2.0,6.0,6.0,4.0,6.0,7.0,12.0,5.0,4.0,5.0,5.0,5.0,10.0,11.0,5.0,6.0,7.0,4.0,2.0,5.0
2023-07-18,fa7cdfad1a5aaf8370ebeda47a1ff1c3,3c54bb7bf3061916d12d5027dda7e863,6512bd43d9caa6e02c990b0a82652dca,e58cc5ca94270acaceed13bc82dfedf7,c0a667df8f0d6ee98dda972b0870fabf,1,885fe656777008c335ac96072a45be15,296bd0cc6e735f9d7488ebc8fbc19130,1,1,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0
2023-07-18,fa7cdfad1a5aaf8370ebeda47a1ff1c3,d0f606833286c3a94ab2bdef955eeaca,c74d97b01eae257e44aa9d5bade97baf,1bc0249a6412ef49b07fe6f62e6dc8de,68f204f3838bfee4ada868b66e6a0814,17,885fe656777008c335ac96072a45be15,296bd0cc6e735f9d7488ebc8fbc19130,1,1,12,1.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0,3.0,3.0,1.0,4.0,4.0
2023-07-18,c81e728d9d4c2f636f067f89cc14862c,dcf5bab6c69f8c6b67fa8529ca98e8af,aab3238922bcc25a6f606eb525ffdc56,9701a1c165dd9420816bfec5edd6c2b1,8afe22eeb3f3f68de994a3c60388858c,1,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,1,1,8,4.0,3.0,5.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,2.0
2023-07-18,16a5cdae362b8d27a1d8f8c7b78b4330,316b9659adb27ee609130d146ce3d088,aab3238922bcc25a6f606eb525ffdc56,9701a1c165dd9420816bfec5edd6c2b1,c01c475ac8d447730ece97d846cc4f25,1,c1f75cc0f7fe269dd0fd9bd5e24f9586,296bd0cc6e735f9d7488ebc8fbc19130,1,2,8,2.0,1.0,1.0,1.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0
2023-07-18,bd470ca955d9497bbcb808e59952fffc,4888d22310be911500c00611a9dd44eb,c74d97b01eae257e44aa9d5bade97baf,1bc0249a6412ef49b07fe6f62e6dc8de,6639ae8d530e71980239f7bff60e247c,17,955d864a62659945cc9434898e275deb,e26072c92d8fe0738df44d571d5f5e8b,4,3,19,1.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,5.0,5.0,10.0,1.0,4.0,2.0,1.0,4.0
2023-07-18,53e19f3dbb211f20b20b45668303c1b6,9e2d0df20ee533a640872987303bc32f,c74d97b01eae257e44aa9d5bade97baf,7a6a74cbe87bc60030a4bd041dd47b78,ad70a449a504a145c44dbd5228b16c34,17,955d864a62659945cc9434898e275deb,e26072c92d8fe0738df44d571d5f5e8b,4,3,20,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,Nan,Nan,Nan,Nan,Nan,Nan,Nan
2023-07-18,f7e6c85504ce6e82442c770f7c8606f0,e78955fd5dd027a5f83d75b38343bb59,aab3238922bcc25a6f606eb525ffdc56,28fc2782ea7ef51c1104ccf7b9bea13d,b9d194b4fcd411b02eea6fe9f66bf427,1,3202111cf90e7c816a472aaceb72b0df,32586311f16876abf92901085bd87b99,1,1,12,1.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,3.0,4.0,1.0,2.0,1.0
2023-07-18,53e19f3dbb211f20b20b45668303c1b6,b03288463e75381b513315f548726165,c74d97b01eae257e44aa9d5bade97baf,f3173935ed8ac4bf073c1bcd63171f8a,bf7098fa7a7f267d4cd5a90f4b2cd8fa,17,955d864a62659945cc9434898e275deb,e26072c92d8fe0738df44d571d5f5e8b,4,3,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
2023-07-18,42a0e188f5033bc65bf8d78622277c4e,5b7c0351928030930494cae9701ae491,aab3238922bcc25a6f606eb525ffdc56,9701a1c165dd9420816bfec5edd6c2b1,8afe22eeb3f3f68de994a3c60388858c,1,b8b4b727d6f5d1b61fff7be687f7970f,da742b3cfca5388aaf9af28a726a3c30,1,1,12,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,4.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0
2023-07-18,f7e6c85504ce6e82442c770f7c8606f0,923c35153cf21171044b12b8cf416bf6,c20ad4d76fe97759aa27a0c99bff6710,fb2fcd534b0ff3bbed73cc51df620323,8654269aab578fbbd83a0e5ef04532b4,1,3202111cf90e7c816a472aaceb72b0df,32586311f16876abf92901085bd87b99,1,1,12,2.0,1.0,1.0,1.0,2.0,2.0,4.0,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
2023-07-18,42a0e188f5033bc65bf8d78622277c4e,dc8e1d0c7e95ae832902953b1dc4a22d,c51ce410c124a10e0db5e4b97fc2af39,fd5c905bcd8c3348ad1b35d7231ee2b1,9b1360b8f713ab02b1559951690c6c70,1,b8b4b727d6f5d1b61fff7be687f7970f,da742b3cfca5388aaf9af28a726a3c30,1,1,12,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Nan,Nan,Nan,Nan,Nan,Nan,Nan
2023-07-18,c81e728d9d4c2f636f067f89cc14862c,a8cd2b38fb363476138accca70354430,c51ce410c124a10e0db5e4b97fc2af39,996009f2374006606f4c0b0fda878af1,7bcbc6826654907d7e1aebf014511b49,1,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,1,1,8,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,2.0,Nan,Nan,Nan,Nan,Nan,Nan
2023-07-18,c81e728d9d4c2f636f067f89cc14862c,28cdcc6f1cbe33aa4f10223177e41060,6512bd43d9caa6e02c990b0a82652dca,e58cc5ca94270acaceed13bc82dfedf7,c93c26cd49ea08e6b8984351d4164575,1,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,1,1,8,5.0,8.0,1.0,18.0,5.0,3.0,12.0,4.0,2.0,2.0,2.0,2.0,6.0,6.0,2.0,6.0,17.0,6.0,3.0,3.0,1.0,20.0
2023-07-18,1ecfb463472ec9115b10c292ef8bc986,3424471c964d8894456743e62f7ef938,1ff1de774005f8da13f42943881c655f,a6ea8471c120fe8cc35a2954c9b9c595,7a5364146ce749c6475744d659d14df2,1,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,2,1,28,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
2023-07-18,16a5cdae362b8d27a1d8f8c7b78b4330,793d8e745d2b346c4ddc27a534083243,c20ad4d76fe97759aa27a0c99bff6710,fb2fcd534b0ff3bbed73cc51df620323,c005b9a2626f6c1946e1851628724b18,1,c1f75cc0f7fe269dd0fd9bd5e24f9586,296bd0cc6e735f9d7488ebc8fbc19130,1,2,8,11.0,9.0,1.0,5.0,1.0,4.0,3.0,2.0,15.0,4.0,2.0,19.0,3.0,4.0,9.0,3.0,7.0,8.0,3.0,1.0,10.0,6.0
2023-07-18,16a5cdae362b8d27a1d8f8c7b78b4330,42ae1544956fbe6e09242e6cd752444c,c20ad4d76fe97759aa27a0c99bff6710,fb2fcd534b0ff3bbed73cc51df620323,8654269aab578fbbd83a0e5ef04532b4,1,c1f75cc0f7fe269dd0fd9bd5e24f9586,296bd0cc6e735f9d7488ebc8fbc19130,1,2,8,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-07-18,fa7cdfad1a5aaf8370ebeda47a1ff1c3,0796ad00c36e07e171aeea8b65057fa3,aab3238922bcc25a6f606eb525ffdc56,9701a1c165dd9420816bfec5edd6c2b1,c01c475ac8d447730ece97d846cc4f25,1,885fe656777008c335ac96072a45be15,296bd0cc6e735f9d7488ebc8fbc19130,1,1,12,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-07-18,f7e6c85504ce6e82442c770f7c8606f0,5781a2637b476d781eb3134581b32044,6512bd43d9caa6e02c990b0a82652dca,e58cc5ca94270acaceed13bc82dfedf7,aa50d6506c1e1b3f030c0b19962eb625,1,3202111cf90e7c816a472aaceb72b0df,32586311f16876abf92901085bd87b99,1,1,12,1.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,5.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0
2023-07-18,6364d3f0f495b6ab9dcf8d3b5c6e0b01,66613d07f26ee86c04e0cc3f47141edc,aab3238922bcc25a6f606eb525ffdc56,28fc2782ea7ef51c1104ccf7b9bea13d,b9d194b4fcd411b02eea6fe9f66bf427,1,b8b4b727d6f5d1b61fff7be687f7970f,da742b3cfca5388aaf9af28a726a3c30,1,1,12,8.0,5.0,0.0,4.0,1.0,5.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,1.0,2.0
2023-07-18,c81e728d9d4c2f636f067f89cc14862c,f73e0597cfe9708118d02de72d265e3b,aab3238922bcc25a6f606eb525ffdc56,9701a1c165dd9420816bfec5edd6c2b1,c01c475ac8d447730ece97d846cc4f25,1,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,1,1,8,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,Nan
2023-07-18,c81e728d9d4c2f636f067f89cc14862c,39ecb7001809227239597b15023d2116,6512bd43d9caa6e02c990b0a82652dca,c9f95a0a5af052bffce5c89917335f67,126ad03316db7675164e3f0c8be270e9,1,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,1,1,8,2.0,4.0,1.0,14.0,4.0,19.0,13.0,6.0,1.0,2.0,5.0,2.0,2.0,8.0,1.0,1.0,3.0,3.0,2.0,5.0,13.0,12.0
2023-07-18,6364d3f0f495b6ab9dcf8d3b5c6e0b01,8014fe5a616ca4e0b4e334122a404adb,c20ad4d76fe97759aa27a0c99bff6710,fb2fcd534b0ff3bbed73cc51df620323,45551f4c29881972ae5ed3666a5b1b8b,1,b8b4b727d6f5d1b61fff7be687f7970f,da742b3cfca5388aaf9af28a726a3c30,1,1,12,9.0,5.0,3.0,9.0,5.0,2.0,2.0,6.0,24.0,11.0,1.0,3.0,1.0,5.0,8.0,4.0,3.0,2.0,1.0,3.0,12.0,4.0
2023-07-18,16a5cdae362b8d27a1d8f8c7b78b4330,647b66c444269e55273214dd76eed545,c74d97b01eae257e44aa9d5bade97baf,c559da2ba967eb820766939a658022c8,e06f5ed77191826c212c30722f2cc5a2,17,c1f75cc0f7fe269dd0fd9bd5e24f9586,296bd0cc6e735f9d7488ebc8fbc19130,1,2,8,2.0,2.0,12.0,7.0,3.0,3.0,5.0,4.0,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
2023-07-18,fa7cdfad1a5aaf8370ebeda47a1ff1c3,e12a866bee69cbbea9c1bb6b2137499b,aab3238922bcc25a6f606eb525ffdc56,28fc2782ea7ef51c1104ccf7b9bea13d,d29b5ce9c2883f0b7e90f79071a2ca82,1,885fe656777008c335ac96072a45be15,296bd0cc6e735f9d7488ebc8fbc19130,1,1,12,1.0,4.0,1.0,1.0,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
2023-07-18,fa7cdfad1a5aaf8370ebeda47a1ff1c3,c98fef53d3b6948fc1bccfb1644ab516,c74d97b01eae257e44aa9d5bade97baf,f3173935ed8ac4bf073c1bcd63171f8a,cf6faa5b09823f159e09a786cba0dd88,17,885fe656777008c335ac96072a45be15,296bd0cc6e735f9d7488ebc8fbc19130,1,1,12,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
2023-07-18,42a0e188f5033bc65bf8d78622277c4e,cfa2eba0e5c031e0d78a6b4529882e80,aab3238922bcc25a6f606eb525ffdc56,46771d1f432b42343f56f791422a4991,38cc804f2e8d4b18785b84c68517eadf,1,b8b4b727d6f5d1b61fff7be687f7970f,da742b3cfca5388aaf9af28a726a3c30,1,1,12,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0
2023-07-18,c81e728d9d4c2f636f067f89cc14862c,8793f1f964fe20cf3aec0dd857678c90,c74d97b01eae257e44aa9d5bade97baf,c559da2ba967eb820766939a658022c8,34d2777e78ccf007523e2dd1fcea6b2d,17,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,1,1,8,17.0,18.0,17.0,18.0,17.0,8.0,16.0,25.0,25.0,24.0,12.0,18.0,16.0,17.0,18.0,19.0,22.0,21.0,15.0,14.0,10.0,18.0
2023-07-18,1ecfb463472ec9115b10c292ef8bc986,4f057d9f6589222cbee1123e3608d7b4,c74d97b01eae257e44aa9d5bade97baf,c559da2ba967eb820766939a658022c8,8ec316a6bd7240d74c0567a1d9b311e5,17,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,2,1,28,2.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0
2023-07-18,42a0e188f5033bc65bf8d78622277c4e,ed20ce1c447dd68b758f96f2e2551b92,aab3238922bcc25a6f606eb525ffdc56,9701a1c165dd9420816bfec5edd6c2b1,b81668e0b714d070d01699118c6d6f8c,1,b8b4b727d6f5d1b61fff7be687f7970f,da742b3cfca5388aaf9af28a726a3c30,1,1,12,1.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
